transaction_id,sale_date,store_id,customer_id,product_id,staff_id,quantity,unit_price,unit_cost,total_revenue,total_cost,profit,margin_pct,payment_method,month,day_of_week,quarter,year
1382,2024-09-14,2,794,5,6,1,8.11,4.5,8.11,4.5,3.61,44.5,Digital Wallet,2024-09,Saturday,Q3,2024
1383,2025-07-27,4,922,1,13,1,3.87,2.2,3.87,2.2,1.67,43.2,Digital Wallet,2025-07,Sunday,Q3,2025
1384,2025-01-10,4,477,45,15,1,20.33,6.0,20.33,6.0,14.33,70.5,Card,2025-01,Friday,Q1,2025
1385,2024-05-18,1,405,49,4,1,28.23,9.0,28.23,9.0,19.23,68.1,Digital Wallet,2024-05,Saturday,Q2,2024
1386,2025-01-08,3,963,10,9,1,6.72,3.2,6.72,3.2,3.52,52.4,Digital Wallet,2025-01,Wednesday,Q1,2025
1387,2024-05-28,2,5,26,5,1,52.39,12.0,52.39,12.0,40.39,77.1,Loyalty Points,2024-05,Tuesday,Q2,2024
1388,2025-12-20,4,116,40,14,1,8.8,2.8,8.8,2.8,6.0,68.2,Digital Wallet,2025-12,Saturday,Q4,2025
1389,2025-05-30,1,25,1,1,3,3.92,2.2,11.76,6.6,5.16,43.9,Card,2025-05,Friday,Q2,2025
1390,2024-08-22,1,104,17,3,1,306.88,120.0,306.88,120.0,186.88,60.9,Digital Wallet,2024-08,Thursday,Q3,2024
1391,2025-09-21,4,239,17,13,1,308.57,120.0,308.57,120.0,188.57,61.1,Digital Wallet,2025-09,Sunday,Q3,2025
1392,2025-08-22,4,877,8,15,1,10.8,5.5,10.8,5.5,5.3,49.1,Digital Wallet,2025-08,Friday,Q3,2025
1393,2025-05-24,2,350,24,5,1,163.17,55.0,163.17,55.0,108.17,66.3,Digital Wallet,2025-05,Saturday,Q2,2025
1394,2025-04-17,1,752,25,3,1,19.86,5.0,19.86,5.0,14.86,74.8,Digital Wallet,2025-04,Thursday,Q2,2025
1395,2025-01-13,4,433,40,13,1,8.94,2.8,8.94,2.8,6.14,68.7,Card,2025-01,Monday,Q1,2025
1396,2024-07-27,1,513,30,3,1,30.75,8.0,30.75,8.0,22.75,74.0,Card,2024-07,Saturday,Q3,2024
1397,2025-10-18,4,493,43,16,2,5.88,1.8,11.76,3.6,8.16,69.4,Loyalty Points,2025-10,Saturday,Q4,2025
1398,2025-06-26,1,191,29,3,1,40.0,10.0,40.0,10.0,30.0,75.0,Card,2025-06,Thursday,Q2,2025
1399,2025-04-15,3,393,4,11,1,13.35,7.0,13.35,7.0,6.35,47.6,Card,2025-04,Tuesday,Q2,2025
1400,2025-06-24,2,152,44,7,1,47.23,15.0,47.23,15.0,32.23,68.2,Card,2025-06,Tuesday,Q2,2025
1401,2025-03-14,1,11,25,2,3,19.95,5.0,59.85,15.0,44.85,74.9,Card,2025-03,Friday,Q1,2025
1402,2025-12-24,1,347,14,4,2,19.94,5.0,39.88,10.0,29.88,74.9,Cash,2025-12,Wednesday,Q4,2025
1403,2025-06-13,5,536,50,17,2,18.34,5.5,36.68,11.0,25.68,70.0,Digital Wallet,2025-06,Friday,Q2,2025
1404,2024-12-01,3,461,28,11,4,24.22,7.0,96.88,28.0,68.88,71.1,Cash,2024-12,Sunday,Q4,2024
1405,2024-11-25,2,60,48,8,1,18.99,6.5,18.99,6.5,12.49,65.8,Card,2024-11,Monday,Q4,2024
1406,2024-09-04,4,540,10,16,3,6.66,3.2,19.98,9.6,10.38,52.0,Card,2024-09,Wednesday,Q3,2024
1407,2025-05-08,1,780,3,4,1,7.44,4.2,7.44,4.2,3.24,43.5,Card,2025-05,Thursday,Q2,2025
1408,2025-05-18,1,169,4,3,2,12.5,7.0,25.0,14.0,11.0,44.0,Card,2025-05,Sunday,Q2,2025
1409,2025-03-11,5,9,8,17,3,11.44,5.5,34.32,16.5,17.82,51.9,Digital Wallet,2025-03,Tuesday,Q1,2025
1410,2025-08-05,4,15,4,16,5,12.7,7.0,63.5,35.0,28.5,44.9,Digital Wallet,2025-08,Tuesday,Q3,2025
1411,2024-01-20,5,826,6,17,1,7.27,3.8,7.27,3.8,3.47,47.7,Cash,2024-01,Saturday,Q1,2024
1412,2024-07-06,1,287,18,4,1,48.29,18.0,48.29,18.0,30.29,62.7,Card,2024-07,Saturday,Q3,2024
1413,2025-03-30,2,248,47,5,1,17.4,5.0,17.4,5.0,12.4,71.3,Digital Wallet,2025-03,Sunday,Q1,2025
1414,2024-11-28,1,161,45,3,2,19.21,6.0,38.42,12.0,26.42,68.8,Cash,2024-11,Thursday,Q4,2024
1415,2024-03-01,1,441,46,3,1,25.8,8.0,25.8,8.0,17.8,69.0,Card,2024-03,Friday,Q1,2024
1416,2024-06-19,3,312,23,11,5,150.84,45.0,754.2,225.0,529.2,70.2,Cash,2024-06,Wednesday,Q2,2024
1417,2025-01-17,1,741,1,1,3,3.77,2.2,11.31,6.6,4.71,41.6,Card,2025-01,Friday,Q1,2025
1418,2025-09-01,1,191,50,3,1,18.68,5.5,18.68,5.5,13.18,70.6,Card,2025-09,Monday,Q3,2025
1419,2024-02-03,1,556,26,2,1,49.23,12.0,49.23,12.0,37.23,75.6,Card,2024-02,Saturday,Q1,2024
1420,2024-07-30,1,981,6,3,1,7.28,3.8,7.28,3.8,3.48,47.8,Digital Wallet,2024-07,Tuesday,Q3,2024
1421,2024-12-18,4,61,8,15,2,10.76,5.5,21.52,11.0,10.52,48.9,Digital Wallet,2024-12,Wednesday,Q4,2024
1422,2024-07-16,4,302,43,16,1,5.77,1.8,5.77,1.8,3.97,68.8,Digital Wallet,2024-07,Tuesday,Q3,2024
1423,2024-05-05,1,990,18,1,2,49.71,18.0,99.42,36.0,63.42,63.8,Card,2024-05,Sunday,Q2,2024
1424,2025-09-04,2,930,40,5,2,8.65,2.8,17.3,5.6,11.7,67.6,Card,2025-09,Thursday,Q3,2025
1425,2025-05-23,2,78,31,7,1,9.65,3.5,9.65,3.5,6.15,63.7,Digital Wallet,2025-05,Friday,Q2,2025
1426,2025-04-03,2,816,7,8,2,2.68,1.2,5.36,2.4,2.96,55.2,Card,2025-04,Thursday,Q2,2025
1427,2025-05-08,2,740,26,7,1,49.86,12.0,49.86,12.0,37.86,75.9,Card,2025-05,Thursday,Q2,2025
1428,2024-05-25,3,912,40,10,1,8.56,2.8,8.56,2.8,5.76,67.3,Cash,2024-05,Saturday,Q2,2024
1429,2024-06-11,3,901,35,10,3,6.83,2.0,20.49,6.0,14.49,70.7,Card,2024-06,Tuesday,Q2,2024
1430,2025-12-23,1,363,45,1,1,19.63,6.0,19.63,6.0,13.63,69.4,Card,2025-12,Tuesday,Q4,2025
1431,2025-06-13,4,497,38,16,1,7.06,2.2,7.06,2.2,4.86,68.8,Card,2025-06,Friday,Q2,2025
1432,2025-12-10,4,881,11,14,5,1019.8,650.0,5099.0,3250.0,1849.0,36.3,Card,2025-12,Wednesday,Q4,2025
1433,2025-11-22,2,955,35,5,2,6.85,2.0,13.7,4.0,9.7,70.8,Card,2025-11,Saturday,Q4,2025
1434,2025-05-19,1,505,41,2,1,15.56,4.0,15.56,4.0,11.56,74.3,Digital Wallet,2025-05,Monday,Q2,2025
1435,2024-11-24,3,728,37,9,1,51.19,18.0,51.19,18.0,33.19,64.8,Card,2024-11,Sunday,Q4,2024
1436,2024-06-21,3,177,12,9,3,30.09,8.0,90.27,24.0,66.27,73.4,Card,2024-06,Friday,Q2,2024
1437,2025-10-23,1,872,47,3,2,16.29,5.0,32.58,10.0,22.58,69.3,Cash,2025-10,Thursday,Q4,2025
1438,2024-06-28,3,807,1,12,2,3.67,2.2,7.34,4.4,2.94,40.1,Cash,2024-06,Friday,Q2,2024
1439,2024-12-16,4,54,38,13,1,6.97,2.2,6.97,2.2,4.77,68.4,Card,2024-12,Monday,Q4,2024
1440,2024-06-30,1,306,43,2,1,5.92,1.8,5.92,1.8,4.12,69.6,Card,2024-06,Sunday,Q2,2024
1441,2024-02-17,2,22,48,5,1,18.65,6.5,18.65,6.5,12.15,65.1,Card,2024-02,Saturday,Q1,2024
1442,2024-12-28,1,587,18,4,1,47.94,18.0,47.94,18.0,29.94,62.5,Digital Wallet,2024-12,Saturday,Q4,2024
1443,2024-10-16,3,989,22,9,1,79.1,22.0,79.1,22.0,57.1,72.2,Card,2024-10,Wednesday,Q4,2024
1444,2024-10-21,1,767,13,4,1,99.23,45.0,99.23,45.0,54.23,54.7,Card,2024-10,Monday,Q4,2024
1445,2025-03-14,4,485,21,16,3,28.55,8.0,85.65,24.0,61.65,72.0,Card,2025-03,Friday,Q1,2025
1446,2024-02-12,4,294,36,15,1,22.02,7.0,22.02,7.0,15.02,68.2,Card,2024-02,Monday,Q1,2024
1447,2024-08-12,1,439,50,4,1,18.12,5.5,18.12,5.5,12.62,69.6,Card,2024-08,Monday,Q3,2024
1448,2025-01-22,4,141,21,16,2,29.01,8.0,58.02,16.0,42.02,72.4,Card,2025-01,Wednesday,Q1,2025
1449,2025-12-24,1,669,2,2,4,5.5,2.5,22.0,10.0,12.0,54.5,Card,2025-12,Wednesday,Q4,2025
1450,2024-11-16,2,967,18,7,1,48.66,18.0,48.66,18.0,30.66,63.0,Digital Wallet,2024-11,Saturday,Q4,2024
1451,2025-09-09,1,818,3,1,2,7.32,4.2,14.64,8.4,6.24,42.6,Card,2025-09,Tuesday,Q3,2025
1452,2024-11-08,2,664,28,8,2,25.0,7.0,50.0,14.0,36.0,72.0,Digital Wallet,2024-11,Friday,Q4,2024
1453,2024-09-25,1,469,4,4,1,13.45,7.0,13.45,7.0,6.45,48.0,Loyalty Points,2024-09,Wednesday,Q3,2024
1454,2024-12-25,4,263,27,16,3,66.65,18.0,199.95,54.0,145.95,73.0,Card,2024-12,Wednesday,Q4,2024
1455,2024-03-09,2,305,45,5,1,20.87,6.0,20.87,6.0,14.87,71.3,Card,2024-03,Saturday,Q1,2024
1456,2025-05-01,5,171,37,19,3,49.16,18.0,147.48,54.0,93.48,63.4,Cash,2025-05,Thursday,Q2,2025
1457,2024-09-08,1,406,31,1,2,10.31,3.5,20.62,7.0,13.62,66.1,Card,2024-09,Sunday,Q3,2024
1458,2024-05-03,3,139,12,12,2,31.22,8.0,62.44,16.0,46.44,74.4,Cash,2024-05,Friday,Q2,2024
1459,2024-03-24,3,790,29,11,1,38.86,10.0,38.86,10.0,28.86,74.3,Digital Wallet,2024-03,Sunday,Q1,2024
1460,2025-11-23,3,847,3,12,1,7.28,4.2,7.28,4.2,3.08,42.3,Cash,2025-11,Sunday,Q4,2025
1461,2024-06-22,3,711,40,12,3,9.43,2.8,28.29,8.4,19.89,70.3,Card,2024-06,Saturday,Q2,2024
1462,2024-11-05,3,143,40,12,2,9.23,2.8,18.46,5.6,12.86,69.7,Digital Wallet,2024-11,Tuesday,Q4,2024
1463,2025-07-12,4,700,47,14,1,16.46,5.0,16.46,5.0,11.46,69.6,Card,2025-07,Saturday,Q3,2025
1464,2024-06-12,2,576,10,6,1,6.68,3.2,6.68,3.2,3.48,52.1,Card,2024-06,Wednesday,Q2,2024
1465,2024-11-11,3,176,20,10,1,26.17,6.0,26.17,6.0,20.17,77.1,Card,2024-11,Monday,Q4,2024
1466,2025-04-05,1,390,33,4,1,16.46,5.5,16.46,5.5,10.96,66.6,Card,2025-04,Saturday,Q2,2025
1467,2025-12-11,3,759,3,12,2,7.5,4.2,15.0,8.4,6.6,44.0,Digital Wallet,2025-12,Thursday,Q4,2025
1468,2025-01-30,3,977,42,9,1,49.21,18.0,49.21,18.0,31.21,63.4,Cash,2025-01,Thursday,Q1,2025
1469,2025-08-16,4,777,44,15,1,46.71,15.0,46.71,15.0,31.71,67.9,Cash,2025-08,Saturday,Q3,2025
1470,2025-11-04,1,871,42,2,1,52.19,18.0,52.19,18.0,34.19,65.5,Digital Wallet,2025-11,Tuesday,Q4,2025
1471,2024-04-27,2,960,39,7,5,12.4,4.0,62.0,20.0,42.0,67.7,Digital Wallet,2024-04,Saturday,Q2,2024
1472,2024-03-08,2,412,10,8,1,6.53,3.2,6.53,3.2,3.33,51.0,Cash,2024-03,Friday,Q1,2024
1473,2024-10-30,4,863,30,13,2,29.86,8.0,59.72,16.0,43.72,73.2,Card,2024-10,Wednesday,Q4,2024
1474,2025-11-06,3,348,37,11,1,47.93,18.0,47.93,18.0,29.93,62.4,Card,2025-11,Thursday,Q4,2025
1475,2025-01-29,4,176,41,13,1,15.04,4.0,15.04,4.0,11.04,73.4,Digital Wallet,2025-01,Wednesday,Q1,2025
1476,2024-09-02,3,468,2,12,2,5.33,2.5,10.66,5.0,5.66,53.1,Digital Wallet,2024-09,Monday,Q3,2024
1477,2024-09-27,1,224,21,2,3,30.42,8.0,91.26,24.0,67.26,73.7,Card,2024-09,Friday,Q3,2024
1478,2025-06-18,3,897,32,9,3,20.46,6.0,61.38,18.0,43.38,70.7,Card,2025-06,Wednesday,Q2,2025
1479,2024-08-08,2,20,27,6,4,64.72,18.0,258.88,72.0,186.88,72.2,Card,2024-08,Thursday,Q3,2024
1480,2025-12-22,1,625,25,2,2,20.83,5.0,41.66,10.0,31.66,76.0,Card,2025-12,Monday,Q4,2025
1481,2025-01-19,2,865,49,7,3,27.58,9.0,82.74,27.0,55.74,67.4,Cash,2025-01,Sunday,Q1,2025
1482,2025-03-11,1,772,9,3,1,2.26,0.9,2.26,0.9,1.36,60.2,Card,2025-03,Tuesday,Q1,2025
1483,2025-06-06,3,122,15,12,2,58.48,22.0,116.96,44.0,72.96,62.4,Card,2025-06,Friday,Q2,2025
1484,2025-12-30,2,156,13,5,4,97.82,45.0,391.28,180.0,211.28,54.0,Digital Wallet,2025-12,Tuesday,Q4,2025
1485,2025-11-13,5,139,48,20,1,18.39,6.5,18.39,6.5,11.89,64.7,Loyalty Points,2025-11,Thursday,Q4,2025
1486,2025-08-27,5,971,39,18,2,12.62,4.0,25.24,8.0,17.24,68.3,Digital Wallet,2025-08,Wednesday,Q3,2025
1487,2025-04-06,3,382,47,10,1,16.57,5.0,16.57,5.0,11.57,69.8,Card,2025-04,Sunday,Q2,2025
1488,2024-03-27,1,130,26,1,1,48.94,12.0,48.94,12.0,36.94,75.5,Card,2024-03,Wednesday,Q1,2024
1489,2024-10-18,4,578,8,16,1,10.8,5.5,10.8,5.5,5.3,49.1,Digital Wallet,2024-10,Friday,Q4,2024
1490,2024-05-18,1,12,18,1,4,50.08,18.0,200.32,72.0,128.32,64.1,Card,2024-05,Saturday,Q2,2024
1491,2024-08-25,1,955,32,1,5,20.23,6.0,101.15,30.0,71.15,70.3,Card,2024-08,Sunday,Q3,2024
1492,2024-09-08,3,3,29,12,2,40.28,10.0,80.56,20.0,60.56,75.2,Loyalty Points,2024-09,Sunday,Q3,2024
1493,2024-01-07,2,815,20,6,1,24.54,6.0,24.54,6.0,18.54,75.6,Loyalty Points,2024-01,Sunday,Q1,2024
1494,2025-11-03,1,677,40,1,1,8.59,2.8,8.59,2.8,5.79,67.4,Card,2025-11,Monday,Q4,2025
1495,2024-07-20,3,76,32,10,5,19.83,6.0,99.15,30.0,69.15,69.7,Digital Wallet,2024-07,Saturday,Q3,2024
1496,2025-11-10,1,47,6,1,1,7.06,3.8,7.06,3.8,3.26,46.2,Card,2025-11,Monday,Q4,2025
1497,2024-07-17,1,42,13,3,1,102.48,45.0,102.48,45.0,57.48,56.1,Card,2024-07,Wednesday,Q3,2024
1498,2025-04-04,1,624,1,4,1,3.89,2.2,3.89,2.2,1.69,43.4,Card,2025-04,Friday,Q2,2025
1499,2025-12-09,4,424,18,16,2,50.64,18.0,101.28,36.0,65.28,64.5,Loyalty Points,2025-12,Tuesday,Q4,2025
1500,2025-12-05,3,800,50,10,1,18.64,5.5,18.64,5.5,13.14,70.5,Cash,2025-12,Friday,Q4,2025
1501,2024-03-21,1,393,13,1,5,99.58,45.0,497.9,225.0,272.9,54.8,Card,2024-03,Thursday,Q1,2024
1502,2024-02-18,3,841,31,10,1,10.38,3.5,10.38,3.5,6.88,66.3,Digital Wallet,2024-02,Sunday,Q1,2024
1503,2024-09-11,3,808,46,9,1,25.44,8.0,25.44,8.0,17.44,68.6,Cash,2024-09,Wednesday,Q3,2024
1504,2025-02-07,4,786,48,15,2,19.78,6.5,39.56,13.0,26.56,67.1,Card,2025-02,Friday,Q1,2025
1505,2025-11-06,2,554,1,7,1,3.64,2.2,3.64,2.2,1.44,39.6,Digital Wallet,2025-11,Thursday,Q4,2025
1506,2024-10-16,3,727,39,10,1,12.79,4.0,12.79,4.0,8.79,68.7,Card,2024-10,Wednesday,Q4,2024
1507,2024-07-23,1,195,27,1,1,65.01,18.0,65.01,18.0,47.01,72.3,Card,2024-07,Tuesday,Q3,2024
1508,2024-02-24,4,861,28,16,1,26.22,7.0,26.22,7.0,19.22,73.3,Card,2024-02,Saturday,Q1,2024
1509,2024-06-21,1,696,46,1,1,25.09,8.0,25.09,8.0,17.09,68.1,Digital Wallet,2024-06,Friday,Q2,2024
1510,2025-12-10,3,289,15,10,1,61.85,22.0,61.85,22.0,39.85,64.4,Card,2025-12,Wednesday,Q4,2025
1511,2024-04-08,2,283,31,8,2,9.73,3.5,19.46,7.0,12.46,64.0,Cash,2024-04,Monday,Q2,2024
1512,2024-04-24,3,413,3,10,1,7.24,4.2,7.24,4.2,3.04,42.0,Card,2024-04,Wednesday,Q2,2024
1513,2025-06-28,3,696,50,10,1,17.23,5.5,17.23,5.5,11.73,68.1,Digital Wallet,2025-06,Saturday,Q2,2025
1514,2025-01-19,5,373,15,20,5,57.43,22.0,287.15,110.0,177.15,61.7,Card,2025-01,Sunday,Q1,2025
1515,2024-01-17,1,498,36,4,3,23.03,7.0,69.09,21.0,48.09,69.6,Card,2024-01,Wednesday,Q1,2024
1516,2025-03-15,1,9,34,2,2,8.06,2.5,16.12,5.0,11.12,69.0,Cash,2025-03,Saturday,Q1,2025
1517,2024-06-17,1,759,9,1,1,2.22,0.9,2.22,0.9,1.32,59.5,Card,2024-06,Monday,Q2,2024
1518,2025-12-06,1,966,30,3,2,29.18,8.0,58.36,16.0,42.36,72.6,Card,2025-12,Saturday,Q4,2025
1519,2025-10-26,4,993,26,16,1,47.71,12.0,47.71,12.0,35.71,74.8,Digital Wallet,2025-10,Sunday,Q4,2025
1520,2025-04-19,2,835,32,7,4,20.61,6.0,82.44,24.0,58.44,70.9,Loyalty Points,2025-04,Saturday,Q2,2025
1521,2025-09-11,1,293,47,1,1,17.21,5.0,17.21,5.0,12.21,70.9,Card,2025-09,Thursday,Q3,2025
1522,2025-07-15,3,357,34,11,1,8.2,2.5,8.2,2.5,5.7,69.5,Card,2025-07,Tuesday,Q3,2025
1523,2025-02-19,1,172,39,1,2,12.98,4.0,25.96,8.0,17.96,69.2,Card,2025-02,Wednesday,Q1,2025
1524,2024-11-18,3,390,1,12,4,3.93,2.2,15.72,8.8,6.92,44.0,Card,2024-11,Monday,Q4,2024
1525,2025-03-09,1,11,12,4,3,31.19,8.0,93.57,24.0,69.57,74.4,Card,2025-03,Sunday,Q1,2025
1526,2024-05-14,1,819,5,1,1,8.39,4.5,8.39,4.5,3.89,46.4,Card,2024-05,Tuesday,Q2,2024
1527,2025-03-09,2,97,13,5,1,97.75,45.0,97.75,45.0,52.75,54.0,Card,2025-03,Sunday,Q1,2025
1528,2024-11-05,1,252,38,3,1,6.68,2.2,6.68,2.2,4.48,67.1,Card,2024-11,Tuesday,Q4,2024
1529,2024-09-27,4,375,8,16,2,11.09,5.5,22.18,11.0,11.18,50.4,Card,2024-09,Friday,Q3,2024
1530,2025-07-26,2,561,48,6,1,19.88,6.5,19.88,6.5,13.38,67.3,Loyalty Points,2025-07,Saturday,Q3,2025
1531,2025-12-11,2,486,47,5,1,17.51,5.0,17.51,5.0,12.51,71.4,Card,2025-12,Thursday,Q4,2025
1532,2024-07-09,1,618,19,2,1,40.75,15.0,40.75,15.0,25.75,63.2,Cash,2024-07,Tuesday,Q3,2024
1533,2024-10-23,1,191,36,2,4,23.72,7.0,94.88,28.0,66.88,70.5,Digital Wallet,2024-10,Wednesday,Q4,2024
1534,2025-04-16,2,881,27,8,1,67.71,18.0,67.71,18.0,49.71,73.4,Cash,2025-04,Wednesday,Q2,2025
1535,2025-12-27,1,739,24,2,1,154.84,55.0,154.84,55.0,99.84,64.5,Card,2025-12,Saturday,Q4,2025
1536,2024-08-21,4,180,29,15,1,39.97,10.0,39.97,10.0,29.97,75.0,Card,2024-08,Wednesday,Q3,2024
1537,2025-08-28,3,911,27,11,2,67.34,18.0,134.68,36.0,98.68,73.3,Card,2025-08,Thursday,Q3,2025
1538,2024-11-27,2,707,33,6,1,16.35,5.5,16.35,5.5,10.85,66.4,Card,2024-11,Wednesday,Q4,2024
1539,2025-02-06,4,252,14,16,2,20.98,5.0,41.96,10.0,31.96,76.2,Digital Wallet,2025-02,Thursday,Q1,2025
1540,2024-06-03,5,505,29,17,1,39.65,10.0,39.65,10.0,29.65,74.8,Digital Wallet,2024-06,Monday,Q2,2024
1541,2024-01-29,5,454,1,20,2,3.91,2.2,7.82,4.4,3.42,43.7,Card,2024-01,Monday,Q1,2024
1542,2024-11-16,1,516,20,1,1,25.34,6.0,25.34,6.0,19.34,76.3,Digital Wallet,2024-11,Saturday,Q4,2024
1543,2025-03-20,2,777,19,6,1,39.48,15.0,39.48,15.0,24.48,62.0,Digital Wallet,2025-03,Thursday,Q1,2025
1544,2025-03-16,4,15,43,15,1,6.07,1.8,6.07,1.8,4.27,70.3,Digital Wallet,2025-03,Sunday,Q1,2025
1545,2025-08-07,3,767,26,9,1,48.78,12.0,48.78,12.0,36.78,75.4,Digital Wallet,2025-08,Thursday,Q3,2025
1546,2025-06-02,2,604,48,7,2,18.07,6.5,36.14,13.0,23.14,64.0,Card,2025-06,Monday,Q2,2025
1547,2025-12-20,4,213,5,15,1,8.26,4.5,8.26,4.5,3.76,45.5,Card,2025-12,Saturday,Q4,2025
1548,2024-08-15,5,264,25,17,1,20.31,5.0,20.31,5.0,15.31,75.4,Digital Wallet,2024-08,Thursday,Q3,2024
1549,2024-12-03,3,576,22,9,1,77.45,22.0,77.45,22.0,55.45,71.6,Card,2024-12,Tuesday,Q4,2024
1550,2025-12-16,5,897,11,19,1,1042.86,650.0,1042.86,650.0,392.86,37.7,Card,2025-12,Tuesday,Q4,2025
1551,2025-10-14,1,408,46,4,1,23.9,8.0,23.9,8.0,15.9,66.5,Card,2025-10,Tuesday,Q4,2025
1552,2024-10-24,1,535,4,2,1,13.26,7.0,13.26,7.0,6.26,47.2,Card,2024-10,Thursday,Q4,2024
1553,2025-10-19,2,314,25,7,5,19.77,5.0,98.85,25.0,73.85,74.7,Digital Wallet,2025-10,Sunday,Q4,2025
1554,2024-11-28,2,704,29,8,2,38.76,10.0,77.52,20.0,57.52,74.2,Cash,2024-11,Thursday,Q4,2024
1555,2024-09-04,5,877,40,18,3,8.9,2.8,26.7,8.4,18.3,68.5,Card,2024-09,Wednesday,Q3,2024
1556,2025-07-10,1,902,10,2,1,6.18,3.2,6.18,3.2,2.98,48.2,Card,2025-07,Thursday,Q3,2025
1557,2024-12-04,2,950,30,7,1,31.16,8.0,31.16,8.0,23.16,74.3,Card,2024-12,Wednesday,Q4,2024
1558,2024-06-25,1,442,17,4,1,294.14,120.0,294.14,120.0,174.14,59.2,Digital Wallet,2024-06,Tuesday,Q2,2024
1559,2025-02-28,4,877,9,13,1,2.18,0.9,2.18,0.9,1.28,58.7,Card,2025-02,Friday,Q1,2025
1560,2024-11-28,1,180,46,4,3,26.07,8.0,78.21,24.0,54.21,69.3,Card,2024-11,Thursday,Q4,2024
1561,2024-07-25,1,417,47,2,5,17.56,5.0,87.8,25.0,62.8,71.5,Digital Wallet,2024-07,Thursday,Q3,2024
1562,2025-06-08,3,63,13,9,2,99.4,45.0,198.8,90.0,108.8,54.7,Digital Wallet,2025-06,Sunday,Q2,2025
1563,2024-08-16,1,624,40,3,1,9.14,2.8,9.14,2.8,6.34,69.4,Card,2024-08,Friday,Q3,2024
1564,2025-08-12,4,139,18,15,1,48.04,18.0,48.04,18.0,30.04,62.5,Card,2025-08,Tuesday,Q3,2025
1565,2025-09-16,1,14,17,3,3,306.58,120.0,919.74,360.0,559.74,60.9,Card,2025-09,Tuesday,Q3,2025
1566,2025-12-08,2,522,1,6,2,3.83,2.2,7.66,4.4,3.26,42.6,Cash,2025-12,Monday,Q4,2025
1567,2024-12-10,3,644,49,12,1,26.59,9.0,26.59,9.0,17.59,66.2,Digital Wallet,2024-12,Tuesday,Q4,2024
1568,2024-12-28,5,615,50,17,1,17.93,5.5,17.93,5.5,12.43,69.3,Digital Wallet,2024-12,Saturday,Q4,2024
1569,2024-06-06,1,99,32,3,1,20.06,6.0,20.06,6.0,14.06,70.1,Card,2024-06,Thursday,Q2,2024
1570,2025-09-16,2,972,4,8,1,13.31,7.0,13.31,7.0,6.31,47.4,Loyalty Points,2025-09,Tuesday,Q3,2025
1571,2025-12-04,3,163,13,10,1,102.36,45.0,102.36,45.0,57.36,56.0,Card,2025-12,Thursday,Q4,2025
1572,2024-04-18,3,163,16,12,2,85.77,35.0,171.54,70.0,101.54,59.2,Cash,2024-04,Thursday,Q2,2024
1573,2025-07-15,2,638,49,8,1,27.41,9.0,27.41,9.0,18.41,67.2,Card,2025-07,Tuesday,Q3,2025
1574,2024-04-11,4,455,13,14,2,102.4,45.0,204.8,90.0,114.8,56.1,Card,2024-04,Thursday,Q2,2024
1575,2025-10-19,5,89,17,17,5,298.07,120.0,1490.35,600.0,890.35,59.7,Card,2025-10,Sunday,Q4,2025
1576,2025-07-30,2,638,36,8,2,23.97,7.0,47.94,14.0,33.94,70.8,Card,2025-07,Wednesday,Q3,2025
1577,2025-08-16,1,156,11,1,1,952.64,650.0,952.64,650.0,302.64,31.8,Digital Wallet,2025-08,Saturday,Q3,2025
1578,2025-08-17,2,266,3,7,2,7.36,4.2,14.72,8.4,6.32,42.9,Cash,2025-08,Sunday,Q3,2025
1579,2024-11-24,2,60,36,8,2,22.23,7.0,44.46,14.0,30.46,68.5,Digital Wallet,2024-11,Sunday,Q4,2024
1580,2024-08-03,2,564,29,6,1,41.83,10.0,41.83,10.0,31.83,76.1,Cash,2024-08,Saturday,Q3,2024
1581,2025-02-12,1,244,27,1,2,65.85,18.0,131.7,36.0,95.7,72.7,Card,2025-02,Wednesday,Q1,2025
1582,2024-04-10,2,138,2,8,2,5.44,2.5,10.88,5.0,5.88,54.0,Digital Wallet,2024-04,Wednesday,Q2,2024
1583,2025-09-02,1,122,2,2,2,5.55,2.5,11.1,5.0,6.1,55.0,Card,2025-09,Tuesday,Q3,2025
1584,2025-07-20,3,237,8,12,3,11.18,5.5,33.54,16.5,17.04,50.8,Cash,2025-07,Sunday,Q3,2025
1585,2025-04-10,5,249,46,19,1,24.89,8.0,24.89,8.0,16.89,67.9,Cash,2025-04,Thursday,Q2,2025
1586,2025-06-15,4,886,8,16,5,10.46,5.5,52.3,27.5,24.8,47.4,Card,2025-06,Sunday,Q2,2025
1587,2024-11-21,2,927,4,8,1,13.15,7.0,13.15,7.0,6.15,46.8,Cash,2024-11,Thursday,Q4,2024
1588,2024-08-15,2,728,40,6,1,8.63,2.8,8.63,2.8,5.83,67.6,Card,2024-08,Thursday,Q3,2024
1589,2024-06-05,5,664,37,20,3,48.06,18.0,144.18,54.0,90.18,62.5,Cash,2024-06,Wednesday,Q2,2024
1590,2025-02-06,4,796,31,16,1,10.37,3.5,10.37,3.5,6.87,66.2,Card,2025-02,Thursday,Q1,2025
1591,2025-03-09,4,438,48,14,3,19.82,6.5,59.46,19.5,39.96,67.2,Cash,2025-03,Sunday,Q1,2025
1592,2025-05-06,1,511,29,4,1,39.45,10.0,39.45,10.0,29.45,74.7,Digital Wallet,2025-05,Tuesday,Q2,2025
